"order_id","order_date","order_status","payment_method","shipping_city","customer_id","first_name","last_name","order_item_id","product_id","product_name","category_name","quantity","unit_price","cost_price","discount_percent","gross_amount","net_amount","profit"
1134,"2024-11-03","Completed","BLIK","Olsztyn",134,"Customer_134","Surname_134",3372,516,"Product_164","Monitors",1,1268.00,874.92,20.00,1268.00,1014.40,139.48
1134,"2024-11-03","Completed","BLIK","Olsztyn",134,"Customer_134","Surname_134",3373,543,"Product_191","Gaming",1,2267.00,1722.92,0.00,2267.00,2267.00,544.08
1134,"2024-11-03","Completed","BLIK","Olsztyn",134,"Customer_134","Surname_134",3374,421,"Product_69","Accessories",2,2653.00,1963.22,5.00,5306.00,5040.70,1114.26
1135,"2024-11-11","Completed","Bank Transfer","Opole",135,"Customer_135","Surname_135",3375,410,"Product_58","Smartphones",1,2246.00,1864.18,5.00,2246.00,2133.70,269.52
1136,"2024-11-19","Completed","Cash on Delivery","Gliwice",136,"Customer_136","Surname_136",3376,540,"Product_188","Monitors",3,2156.00,1573.88,0.00,6468.00,6468.00,1746.36
1136,"2024-11-19","Completed","Cash on Delivery","Gliwice",136,"Customer_136","Surname_136",3377,546,"Product_194","Smartphones",3,2378.00,1878.62,0.00,7134.00,7134.00,1498.14
1137,"2024-11-27","Cancelled","Card","Radom",137,"Customer_137","Surname_137",3378,534,"Product_182","Audio",1,1934.00,1295.78,0.00,1934.00,1934.00,638.22
1137,"2024-11-27","Cancelled","Card","Radom",137,"Customer_137","Surname_137",3379,477,"Product_125","Accessories",1,4725.00,3307.50,0.00,4725.00,4725.00,1417.50
1137,"2024-11-27","Cancelled","Card","Radom",137,"Customer_137","Surname_137",3380,474,"Product_122","Smartphones",1,4614.00,3091.38,0.00,4614.00,4614.00,1522.62
1138,"2024-12-05","Cancelled","BLIK","Kielce",138,"Customer_138","Surname_138",3381,523,"Product_171","Tablets",3,1527.00,1160.52,0.00,4581.00,4581.00,1099.44
1138,"2024-12-05","Cancelled","BLIK","Kielce",138,"Customer_138","Surname_138",3382,542,"Product_190","Audio",1,2230.00,1672.50,20.00,2230.00,1784.00,111.50
1138,"2024-12-05","Cancelled","BLIK","Kielce",138,"Customer_138","Surname_138",3383,409,"Product_57","Laptops",3,2209.00,1811.38,10.00,6627.00,5964.30,530.16
1138,"2024-12-05","Cancelled","BLIK","Kielce",138,"Customer_138","Surname_138",3384,429,"Product_77","Accessories",2,2949.00,2418.18,0.00,5898.00,5898.00,1061.64
1139,"2024-12-13","Pending","Bank Transfer","Zielona Gora",139,"Customer_139","Surname_139",3385,419,"Product_67","Tablets",2,2579.00,1856.88,0.00,5158.00,5158.00,1444.24
1139,"2024-12-13","Pending","Bank Transfer","Zielona Gora",139,"Customer_139","Surname_139",3386,499,"Product_147","Tablets",1,639.00,460.08,10.00,639.00,575.10,115.02
1139,"2024-12-13","Pending","Bank Transfer","Zielona Gora",139,"Customer_139","Surname_139",3387,515,"Product_163","Tablets",2,1231.00,837.08,0.00,2462.00,2462.00,787.84
1139,"2024-12-13","Pending","Bank Transfer","Zielona Gora",139,"Customer_139","Surname_139",3388,387,"Product_35","Tablets",3,1395.00,1116.00,10.00,4185.00,3766.50,418.50
1139,"2024-12-13","Pending","Bank Transfer","Zielona Gora",139,"Customer_139","Surname_139",3389,519,"Product_167","Gaming",3,1379.00,992.88,0.00,4137.00,4137.00,1158.36
1140,"2024-12-21","Completed","Cash on Delivery","Warszawa",140,"Customer_140","Surname_140",3390,394,"Product_42","Smartphones",2,1654.00,1108.18,0.00,3308.00,3308.00,1091.64
1141,"2024-12-29","Completed","Card","Lodz",141,"Customer_141","Surname_141",3391,479,"Product_127","Gaming",1,4799.00,3455.28,20.00,4799.00,3839.20,383.92
1141,"2024-12-29","Completed","Card","Lodz",141,"Customer_141","Surname_141",3392,399,"Product_47","Gaming",2,1839.00,1324.08,20.00,3678.00,2942.40,294.24
1142,"2025-01-06","Completed","BLIK","Krakow",142,"Customer_142","Surname_142",3393,486,"Product_134","Audio",3,158.00,124.82,0.00,474.00,474.00,99.54
1142,"2025-01-06","Completed","BLIK","Krakow",142,"Customer_142","Surname_142",3394,382,"Product_30","Audio",1,1210.00,907.50,0.00,1210.00,1210.00,302.50
1142,"2025-01-06","Completed","BLIK","Krakow",142,"Customer_142","Surname_142",3395,488,"Product_136","Smart Home",2,232.00,187.92,20.00,464.00,371.20,-4.64
1143,"2025-01-14","Completed","Bank Transfer","Wroclaw",143,"Customer_143","Surname_143",3396,523,"Product_171","Tablets",2,1527.00,1160.52,10.00,3054.00,2748.60,427.56
1143,"2025-01-14","Completed","Bank Transfer","Wroclaw",143,"Customer_143","Surname_143",3397,432,"Product_80","Smart Home",1,3060.00,1989.00,10.00,3060.00,2754.00,765.00
1143,"2025-01-14","Completed","Bank Transfer","Wroclaw",143,"Customer_143","Surname_143",3398,526,"Product_174","Audio",2,1638.00,1294.02,0.00,3276.00,3276.00,687.96
1143,"2025-01-14","Completed","Bank Transfer","Wroclaw",143,"Customer_143","Surname_143",3399,404,"Product_52","Monitors",3,2024.00,1558.48,10.00,6072.00,5464.80,789.36
1144,"2025-01-22","Completed","Cash on Delivery","Poznan",144,"Customer_144","Surname_144",3400,482,"Product_130","Smartphones",1,4910.00,3682.50,0.00,4910.00,4910.00,1227.50
1144,"2025-01-22","Completed","Cash on Delivery","Poznan",144,"Customer_144","Surname_144",3401,529,"Product_177","Laptops",3,1749.00,1434.18,10.00,5247.00,4722.30,419.76
1144,"2025-01-22","Completed","Cash on Delivery","Poznan",144,"Customer_144","Surname_144",3402,428,"Product_76","Monitors",1,2912.00,2358.72,0.00,2912.00,2912.00,553.28
1144,"2025-01-22","Completed","Cash on Delivery","Poznan",144,"Customer_144","Surname_144",3403,409,"Product_57","Laptops",3,2209.00,1811.38,0.00,6627.00,6627.00,1192.86
1144,"2025-01-22","Completed","Cash on Delivery","Poznan",144,"Customer_144","Surname_144",3404,391,"Product_39","Gaming",3,1543.00,1296.12,5.00,4629.00,4397.55,509.19
1145,"2025-01-30","Completed","Card","Gdansk",145,"Customer_145","Surname_145",3405,523,"Product_171","Tablets",1,1527.00,1160.52,0.00,1527.00,1527.00,366.48
1146,"2025-02-07","Completed","BLIK","Szczecin",146,"Customer_146","Surname_146",3406,498,"Product_146","Smartphones",1,602.00,427.42,0.00,602.00,602.00,174.58
1146,"2025-02-07","Completed","BLIK","Szczecin",146,"Customer_146","Surname_146",3407,428,"Product_76","Monitors",3,2912.00,2358.72,0.00,8736.00,8736.00,1659.84
1147,"2025-02-15","Cancelled","Bank Transfer","Lublin",147,"Customer_147","Surname_147",3408,21,"Nintendo Switch OLED","Gaming",2,1599.00,1240.00,0.00,3198.00,3198.00,718.00
1147,"2025-02-15","Cancelled","Bank Transfer","Lublin",147,"Customer_147","Surname_147",3409,401,"Product_49","Laptops",1,1913.00,1415.62,0.00,1913.00,1913.00,497.38
1147,"2025-02-15","Cancelled","Bank Transfer","Lublin",147,"Customer_147","Surname_147",3410,405,"Product_53","Accessories",2,2061.00,1607.58,0.00,4122.00,4122.00,906.84
1148,"2025-02-23","Cancelled","Cash on Delivery","Bialystok",148,"Customer_148","Surname_148",3411,437,"Product_85","Accessories",2,3245.00,2271.50,5.00,6490.00,6165.50,1622.50
1148,"2025-02-23","Cancelled","Cash on Delivery","Bialystok",148,"Customer_148","Surname_148",3412,540,"Product_188","Monitors",3,2156.00,1573.88,0.00,6468.00,6468.00,1746.36
1148,"2025-02-23","Cancelled","Cash on Delivery","Bialystok",148,"Customer_148","Surname_148",3413,546,"Product_194","Smartphones",3,2378.00,1878.62,10.00,7134.00,6420.60,784.74
1148,"2025-02-23","Cancelled","Cash on Delivery","Bialystok",148,"Customer_148","Surname_148",3414,427,"Product_75","Tablets",1,2875.00,2300.00,10.00,2875.00,2587.50,287.50
1149,"2025-03-03","Pending","Card","Katowice",149,"Customer_149","Surname_149",3415,542,"Product_190","Audio",3,2230.00,1672.50,0.00,6690.00,6690.00,1672.50
1149,"2025-03-03","Pending","Card","Katowice",149,"Customer_149","Surname_149",3416,489,"Product_137","Laptops",1,269.00,220.58,10.00,269.00,242.10,21.52
1149,"2025-03-03","Pending","Card","Katowice",149,"Customer_149","Surname_149",3417,415,"Product_63","Gaming",2,2431.00,1653.08,0.00,4862.00,4862.00,1555.84
1149,"2025-03-03","Pending","Card","Katowice",149,"Customer_149","Surname_149",3418,450,"Product_98","Smartphones",1,3726.00,3092.58,0.00,3726.00,3726.00,633.42
1149,"2025-03-03","Pending","Card","Katowice",149,"Customer_149","Surname_149",3419,430,"Product_78","Audio",2,2986.00,2478.38,0.00,5972.00,5972.00,1015.24
1150,"2025-02-14","Completed","BLIK","Gdynia",150,"Customer_150","Surname_150",3420,390,"Product_38","Audio",2,1506.00,1249.98,20.00,3012.00,2409.60,-90.36
1151,"2025-02-22","Completed","Bank Transfer","Torun",151,"Customer_151","Surname_151",3421,10,"Dell UltraSharp 27","Monitors",1,2199.00,1650.00,0.00,2199.00,2199.00,549.00
1151,"2025-02-22","Completed","Bank Transfer","Torun",151,"Customer_151","Surname_151",3422,22,"Philips Hue Starter Kit","Smart Home",1,649.00,430.00,0.00,649.00,649.00,219.00
1152,"2025-03-02","Completed","Cash on Delivery","Bydgoszcz",152,"Customer_152","Surname_152",3423,459,"Product_107","Tablets",1,4059.00,2922.48,0.00,4059.00,4059.00,1136.52
1152,"2025-03-02","Completed","Cash on Delivery","Bydgoszcz",152,"Customer_152","Surname_152",3424,383,"Product_31","Gaming",3,1247.00,947.72,5.00,3741.00,3553.95,710.79
1152,"2025-03-02","Completed","Cash on Delivery","Bydgoszcz",152,"Customer_152","Surname_152",3425,465,"Product_113","Laptops",1,4281.00,3339.18,10.00,4281.00,3852.90,513.72
1153,"2025-03-10","Completed","Card","Rzeszow",153,"Customer_153","Surname_153",3426,377,"Product_25","Laptops",1,1025.00,717.50,20.00,1025.00,820.00,102.50
1153,"2025-03-10","Completed","Card","Rzeszow",153,"Customer_153","Surname_153",3427,389,"Product_37","Accessories",1,1469.00,1204.58,0.00,1469.00,1469.00,264.42
1153,"2025-03-10","Completed","Card","Rzeszow",153,"Customer_153","Surname_153",3428,455,"Product_103","Gaming",1,3911.00,2659.48,0.00,3911.00,3911.00,1251.52
1153,"2025-03-10","Completed","Card","Rzeszow",153,"Customer_153","Surname_153",3429,537,"Product_185","Laptops",2,2045.00,1431.50,20.00,4090.00,3272.00,409.00
1154,"2025-03-18","Completed","BLIK","Olsztyn",154,"Customer_154","Surname_154",3430,22,"Philips Hue Starter Kit","Smart Home",1,649.00,430.00,10.00,649.00,584.10,154.10
1154,"2025-03-18","Completed","BLIK","Olsztyn",154,"Customer_154","Surname_154",3431,498,"Product_146","Smartphones",3,602.00,427.42,10.00,1806.00,1625.40,343.14
1154,"2025-03-18","Completed","BLIK","Olsztyn",154,"Customer_154","Surname_154",3432,500,"Product_148","Monitors",2,676.00,493.48,0.00,1352.00,1352.00,365.04
1154,"2025-03-18","Completed","BLIK","Olsztyn",154,"Customer_154","Surname_154",3433,497,"Product_145","Laptops",2,565.00,395.50,0.00,1130.00,1130.00,339.00
1154,"2025-03-18","Completed","BLIK","Olsztyn",154,"Customer_154","Surname_154",3434,513,"Product_161","Laptops",3,1157.00,763.62,0.00,3471.00,3471.00,1180.14
1155,"2025-03-26","Completed","Bank Transfer","Opole",155,"Customer_155","Surname_155",3435,471,"Product_119","Gaming",1,4503.00,3782.52,0.00,4503.00,4503.00,720.48
1156,"2025-04-03","Completed","Cash on Delivery","Gliwice",156,"Customer_156","Surname_156",3436,497,"Product_145","Laptops",1,565.00,395.50,0.00,565.00,565.00,169.50
1156,"2025-04-03","Completed","Cash on Delivery","Gliwice",156,"Customer_156","Surname_156",3437,19,"PlayStation 5 Slim","Gaming",3,2399.00,1950.00,5.00,7197.00,6837.15,987.15
1157,"2025-04-11","Cancelled","Card","Radom",157,"Customer_157","Surname_157",3438,463,"Product_111","Gaming",1,4207.00,3197.32,20.00,4207.00,3365.60,168.28
1157,"2025-04-11","Cancelled","Card","Radom",157,"Customer_157","Surname_157",3439,4,"Samsung Galaxy S25","Smartphones",1,3999.00,3250.00,0.00,3999.00,3999.00,749.00
1157,"2025-04-11","Cancelled","Card","Radom",157,"Customer_157","Surname_157",3440,456,"Product_104","Smart Home",3,3948.00,2724.12,0.00,11844.00,11844.00,3671.64
1158,"2025-04-19","Cancelled","BLIK","Kielce",158,"Customer_158","Surname_158",3441,434,"Product_82","Smartphones",3,3134.00,2099.78,0.00,9402.00,9402.00,3102.66
1158,"2025-04-19","Cancelled","BLIK","Kielce",158,"Customer_158","Surname_158",3442,381,"Product_29","Accessories",1,1173.00,868.02,0.00,1173.00,1173.00,304.98
1158,"2025-04-19","Cancelled","BLIK","Kielce",158,"Customer_158","Surname_158",3443,508,"Product_156","Monitors",2,972.00,787.32,10.00,1944.00,1749.60,174.96
1158,"2025-04-19","Cancelled","BLIK","Kielce",158,"Customer_158","Surname_158",3444,462,"Product_110","Audio",1,4170.00,3127.50,20.00,4170.00,3336.00,208.50
1159,"2025-04-27","Pending","Bank Transfer","Zielona Gora",159,"Customer_159","Surname_159",3445,442,"Product_90","Smartphones",3,3430.00,2572.50,0.00,10290.00,10290.00,2572.50
1159,"2025-04-27","Pending","Bank Transfer","Zielona Gora",159,"Customer_159","Surname_159",3446,423,"Product_71","Gaming",2,2727.00,2072.52,10.00,5454.00,4908.60,763.56
1159,"2025-04-27","Pending","Bank Transfer","Zielona Gora",159,"Customer_159","Surname_159",3447,377,"Product_25","Laptops",1,1025.00,717.50,0.00,1025.00,1025.00,307.50
1159,"2025-04-27","Pending","Bank Transfer","Zielona Gora",159,"Customer_159","Surname_159",3448,449,"Product_97","Laptops",1,3689.00,3024.98,0.00,3689.00,3689.00,664.02
1159,"2025-04-27","Pending","Bank Transfer","Zielona Gora",159,"Customer_159","Surname_159",3449,430,"Product_78","Audio",3,2986.00,2478.38,10.00,8958.00,8062.20,627.06
1160,"2025-05-05","Completed","Cash on Delivery","Warszawa",160,"Customer_160","Surname_160",3450,469,"Product_117","Accessories",1,4429.00,3631.78,0.00,4429.00,4429.00,797.22
1161,"2025-05-13","Completed","Card","Lodz",161,"Customer_161","Surname_161",3451,441,"Product_89","Laptops",1,3393.00,2510.82,0.00,3393.00,3393.00,882.18
1161,"2025-05-13","Completed","Card","Lodz",161,"Customer_161","Surname_161",3452,533,"Product_181","Accessories",3,1897.00,1252.02,10.00,5691.00,5121.90,1365.84
1162,"2025-05-21","Completed","BLIK","Krakow",162,"Customer_162","Surname_162",3453,453,"Product_101","Accessories",2,3837.00,2532.42,5.00,7674.00,7290.30,2225.46
1162,"2025-05-21","Completed","BLIK","Krakow",162,"Customer_162","Surname_162",3454,391,"Product_39","Gaming",3,1543.00,1296.12,0.00,4629.00,4629.00,740.64
1162,"2025-05-21","Completed","BLIK","Krakow",162,"Customer_162","Surname_162",3455,482,"Product_130","Smartphones",1,4910.00,3682.50,0.00,4910.00,4910.00,1227.50
1163,"2025-05-29","Completed","Bank Transfer","Wroclaw",163,"Customer_163","Surname_163",3456,532,"Product_180","Monitors",1,1860.00,1209.00,5.00,1860.00,1767.00,558.00
1163,"2025-05-29","Completed","Bank Transfer","Wroclaw",163,"Customer_163","Surname_163",3457,390,"Product_38","Audio",3,1506.00,1249.98,0.00,4518.00,4518.00,768.06
1163,"2025-05-29","Completed","Bank Transfer","Wroclaw",163,"Customer_163","Surname_163",3458,517,"Product_165","Accessories",1,1305.00,913.50,20.00,1305.00,1044.00,130.50
1163,"2025-05-29","Completed","Bank Transfer","Wroclaw",163,"Customer_163","Surname_163",3459,379,"Product_27","Tablets",1,1099.00,791.28,0.00,1099.00,1099.00,307.72
1164,"2025-06-06","Completed","Cash on Delivery","Poznan",164,"Customer_164","Surname_164",3460,522,"Product_170","Smartphones",1,1490.00,1117.50,0.00,1490.00,1490.00,372.50
1164,"2025-06-06","Completed","Cash on Delivery","Poznan",164,"Customer_164","Surname_164",3461,5,"iPhone 16","Smartphones",3,4299.00,3550.00,10.00,12897.00,11607.30,957.30
1164,"2025-06-06","Completed","Cash on Delivery","Poznan",164,"Customer_164","Surname_164",3462,429,"Product_77","Accessories",1,2949.00,2418.18,0.00,2949.00,2949.00,530.82
1164,"2025-06-06","Completed","Cash on Delivery","Poznan",164,"Customer_164","Surname_164",3463,411,"Product_59","Tablets",1,2283.00,1917.72,10.00,2283.00,2054.70,136.98
1164,"2025-06-06","Completed","Cash on Delivery","Poznan",164,"Customer_164","Surname_164",3464,8,"iPad Air","Tablets",3,2999.00,2440.00,0.00,8997.00,8997.00,1677.00
1165,"2025-06-14","Completed","Card","Gdansk",165,"Customer_165","Surname_165",3465,510,"Product_158","Audio",2,1046.00,868.18,5.00,2092.00,1987.40,251.04
1166,"2025-06-22","Completed","BLIK","Szczecin",166,"Customer_166","Surname_166",3466,521,"Product_169","Laptops",2,1453.00,1075.22,10.00,2906.00,2615.40,464.96
1166,"2025-06-22","Completed","BLIK","Szczecin",166,"Customer_166","Surname_166",3467,418,"Product_66","Smartphones",1,2542.00,1804.82,0.00,2542.00,2542.00,737.18
1167,"2025-06-30","Cancelled","Bank Transfer","Lublin",167,"Customer_167","Surname_167",3468,424,"Product_72","Smart Home",2,2764.00,2128.28,0.00,5528.00,5528.00,1271.44
1167,"2025-06-30","Cancelled","Bank Transfer","Lublin",167,"Customer_167","Surname_167",3469,381,"Product_29","Accessories",1,1173.00,868.02,0.00,1173.00,1173.00,304.98
1167,"2025-06-30","Cancelled","Bank Transfer","Lublin",167,"Customer_167","Surname_167",3470,471,"Product_119","Gaming",1,4503.00,3782.52,10.00,4503.00,4052.70,270.18
1168,"2025-07-08","Cancelled","Cash on Delivery","Bialystok",168,"Customer_168","Surname_168",3471,462,"Product_110","Audio",2,4170.00,3127.50,20.00,8340.00,6672.00,417.00
1168,"2025-07-08","Cancelled","Cash on Delivery","Bialystok",168,"Customer_168","Surname_168",3472,520,"Product_168","Smart Home",3,1416.00,1033.68,0.00,4248.00,4248.00,1146.96
1168,"2025-07-08","Cancelled","Cash on Delivery","Bialystok",168,"Customer_168","Surname_168",3473,528,"Product_176","Smart Home",2,1712.00,1386.72,0.00,3424.00,3424.00,650.56
1168,"2025-07-08","Cancelled","Cash on Delivery","Bialystok",168,"Customer_168","Surname_168",3474,518,"Product_166","Audio",1,1342.00,952.82,0.00,1342.00,1342.00,389.18
1169,"2025-07-16","Pending","Card","Katowice",169,"Customer_169","Surname_169",3475,389,"Product_37","Accessories",2,1469.00,1204.58,0.00,2938.00,2938.00,528.84
1169,"2025-07-16","Pending","Card","Katowice",169,"Customer_169","Surname_169",3476,435,"Product_83","Tablets",3,3171.00,2156.28,0.00,9513.00,9513.00,3044.16
1169,"2025-07-16","Pending","Card","Katowice",169,"Customer_169","Surname_169",3477,20,"Xbox Series X","Gaming",2,2499.00,2020.00,0.00,4998.00,4998.00,958.00
1169,"2025-07-16","Pending","Card","Katowice",169,"Customer_169","Surname_169",3478,524,"Product_172","Monitors",2,1564.00,1204.28,0.00,3128.00,3128.00,719.44
1169,"2025-07-16","Pending","Card","Katowice",169,"Customer_169","Surname_169",3479,421,"Product_69","Accessories",1,2653.00,1963.22,20.00,2653.00,2122.40,159.18
1170,"2025-07-24","Completed","BLIK","Gdynia",170,"Customer_170","Surname_170",3480,489,"Product_137","Laptops",1,269.00,220.58,10.00,269.00,242.10,21.52
1171,"2025-08-01","Completed","Bank Transfer","Torun",171,"Customer_171","Surname_171",3481,448,"Product_96","Smart Home",3,3652.00,2958.12,0.00,10956.00,10956.00,2081.64
1171,"2025-08-01","Completed","Bank Transfer","Torun",171,"Customer_171","Surname_171",3482,463,"Product_111","Gaming",3,4207.00,3197.32,0.00,12621.00,12621.00,3029.04
1172,"2025-08-09","Completed","Cash on Delivery","Bydgoszcz",172,"Customer_172","Surname_172",3483,456,"Product_104","Smart Home",3,3948.00,2724.12,0.00,11844.00,11844.00,3671.64
1172,"2025-08-09","Completed","Cash on Delivery","Bydgoszcz",172,"Customer_172","Surname_172",3484,19,"PlayStation 5 Slim","Gaming",1,2399.00,1950.00,0.00,2399.00,2399.00,449.00
1172,"2025-08-09","Completed","Cash on Delivery","Bydgoszcz",172,"Customer_172","Surname_172",3485,462,"Product_110","Audio",3,4170.00,3127.50,0.00,12510.00,12510.00,3127.50
1173,"2025-08-17","Completed","Card","Rzeszow",173,"Customer_173","Surname_173",3486,507,"Product_155","Tablets",1,935.00,748.00,20.00,935.00,748.00,0.00
1173,"2025-08-17","Completed","Card","Rzeszow",173,"Customer_173","Surname_173",3487,401,"Product_49","Laptops",3,1913.00,1415.62,0.00,5739.00,5739.00,1492.14
1173,"2025-08-17","Completed","Card","Rzeszow",173,"Customer_173","Surname_173",3488,9,"Lenovo Tab P12","Tablets",1,1499.00,1120.00,0.00,1499.00,1499.00,379.00
1173,"2025-08-17","Completed","Card","Rzeszow",173,"Customer_173","Surname_173",3489,454,"Product_102","Audio",2,3874.00,2595.58,0.00,7748.00,7748.00,2556.84
1174,"2025-08-25","Completed","BLIK","Olsztyn",174,"Customer_174","Surname_174",3490,422,"Product_70","Audio",1,2690.00,2017.50,10.00,2690.00,2421.00,403.50
1174,"2025-08-25","Completed","BLIK","Olsztyn",174,"Customer_174","Surname_174",3491,18,"Apple AirPods Pro","Audio",2,1099.00,810.00,0.00,2198.00,2198.00,578.00
1174,"2025-08-25","Completed","BLIK","Olsztyn",174,"Customer_174","Surname_174",3492,464,"Product_112","Smart Home",1,4244.00,3267.88,10.00,4244.00,3819.60,551.72
1174,"2025-08-25","Completed","BLIK","Olsztyn",174,"Customer_174","Surname_174",3493,389,"Product_37","Accessories",1,1469.00,1204.58,0.00,1469.00,1469.00,264.42
1174,"2025-08-25","Completed","BLIK","Olsztyn",174,"Customer_174","Surname_174",3494,552,"Product_200","Smart Home",2,2600.00,1690.00,0.00,5200.00,5200.00,1820.00
1175,"2025-08-08","Completed","Bank Transfer","Opole",175,"Customer_175","Surname_175",3495,12,"Samsung Odyssey G5","Monitors",3,1499.00,1130.00,0.00,4497.00,4497.00,1107.00
1176,"2025-08-16","Completed","Cash on Delivery","Gliwice",176,"Customer_176","Surname_176",3496,393,"Product_41","Laptops",1,1617.00,1067.22,0.00,1617.00,1617.00,549.78
1176,"2025-08-16","Completed","Cash on Delivery","Gliwice",176,"Customer_176","Surname_176",3497,494,"Product_142","Audio",3,454.00,304.18,20.00,1362.00,1089.60,177.06
1177,"2025-08-24","Cancelled","Card","Radom",177,"Customer_177","Surname_177",3498,506,"Product_154","Smartphones",1,898.00,709.42,0.00,898.00,898.00,188.58
1177,"2025-08-24","Cancelled","Card","Radom",177,"Customer_177","Surname_177",3499,13,"Logitech MX Master 3S","Accessories",3,449.00,310.00,20.00,1347.00,1077.60,147.60
1177,"2025-08-24","Cancelled","Card","Radom",177,"Customer_177","Surname_177",3500,437,"Product_85","Accessories",1,3245.00,2271.50,0.00,3245.00,3245.00,973.50
1178,"2025-09-01","Cancelled","BLIK","Kielce",178,"Customer_178","Surname_178",3501,522,"Product_170","Smartphones",3,1490.00,1117.50,20.00,4470.00,3576.00,223.50
1178,"2025-09-01","Cancelled","BLIK","Kielce",178,"Customer_178","Surname_178",3502,552,"Product_200","Smart Home",3,2600.00,1690.00,20.00,7800.00,6240.00,1170.00
1178,"2025-09-01","Cancelled","BLIK","Kielce",178,"Customer_178","Surname_178",3503,539,"Product_187","Tablets",2,2119.00,1525.68,0.00,4238.00,4238.00,1186.64
1178,"2025-09-01","Cancelled","BLIK","Kielce",178,"Customer_178","Surname_178",3504,455,"Product_103","Gaming",2,3911.00,2659.48,0.00,7822.00,7822.00,2503.04
1179,"2025-09-09","Pending","Bank Transfer","Zielona Gora",179,"Customer_179","Surname_179",3505,493,"Product_141","Accessories",2,417.00,275.22,0.00,834.00,834.00,283.56
1179,"2025-09-09","Pending","Bank Transfer","Zielona Gora",179,"Customer_179","Surname_179",3506,483,"Product_131","Tablets",1,4947.00,3759.72,0.00,4947.00,4947.00,1187.28
1179,"2025-09-09","Pending","Bank Transfer","Zielona Gora",179,"Customer_179","Surname_179",3507,479,"Product_127","Gaming",3,4799.00,3455.28,0.00,14397.00,14397.00,4031.16
1179,"2025-09-09","Pending","Bank Transfer","Zielona Gora",179,"Customer_179","Surname_179",3508,472,"Product_120","Smart Home",2,4540.00,2951.00,0.00,9080.00,9080.00,3178.00
1179,"2025-09-09","Pending","Bank Transfer","Zielona Gora",179,"Customer_179","Surname_179",3509,399,"Product_47","Gaming",1,1839.00,1324.08,0.00,1839.00,1839.00,514.92
1180,"2025-09-17","Completed","Cash on Delivery","Warszawa",180,"Customer_180","Surname_180",3510,421,"Product_69","Accessories",3,2653.00,1963.22,0.00,7959.00,7959.00,2069.34
1181,"2025-09-25","Completed","Card","Lodz",181,"Customer_181","Surname_181",3511,435,"Product_83","Tablets",3,3171.00,2156.28,0.00,9513.00,9513.00,3044.16
1181,"2025-09-25","Completed","Card","Lodz",181,"Customer_181","Surname_181",3512,400,"Product_48","Smart Home",1,1876.00,1369.48,0.00,1876.00,1876.00,506.52
1182,"2025-10-03","Completed","BLIK","Krakow",182,"Customer_182","Surname_182",3513,454,"Product_102","Audio",2,3874.00,2595.58,0.00,7748.00,7748.00,2556.84
1182,"2025-10-03","Completed","BLIK","Krakow",182,"Customer_182","Surname_182",3514,5,"iPhone 16","Smartphones",3,4299.00,3550.00,0.00,12897.00,12897.00,2247.00
1182,"2025-10-03","Completed","BLIK","Krakow",182,"Customer_182","Surname_182",3515,472,"Product_120","Smart Home",2,4540.00,2951.00,0.00,9080.00,9080.00,3178.00
1183,"2025-10-11","Completed","Bank Transfer","Wroclaw",183,"Customer_183","Surname_183",3516,432,"Product_80","Smart Home",2,3060.00,1989.00,5.00,6120.00,5814.00,1836.00
1183,"2025-10-11","Completed","Bank Transfer","Wroclaw",183,"Customer_183","Surname_183",3517,389,"Product_37","Accessories",1,1469.00,1204.58,0.00,1469.00,1469.00,264.42
1183,"2025-10-11","Completed","Bank Transfer","Wroclaw",183,"Customer_183","Surname_183",3518,18,"Apple AirPods Pro","Audio",2,1099.00,810.00,0.00,2198.00,2198.00,578.00
1183,"2025-10-11","Completed","Bank Transfer","Wroclaw",183,"Customer_183","Surname_183",3519,20,"Xbox Series X","Gaming",1,2499.00,2020.00,0.00,2499.00,2499.00,479.00
1184,"2025-10-19","Completed","Cash on Delivery","Poznan",184,"Customer_184","Surname_184",3520,439,"Product_87","Gaming",1,3319.00,2389.68,0.00,3319.00,3319.00,929.32
1184,"2025-10-19","Completed","Cash on Delivery","Poznan",184,"Customer_184","Surname_184",3521,542,"Product_190","Audio",2,2230.00,1672.50,0.00,4460.00,4460.00,1115.00
1184,"2025-10-19","Completed","Cash on Delivery","Poznan",184,"Customer_184","Surname_184",3522,476,"Product_124","Monitors",2,4688.00,3234.72,20.00,9376.00,7500.80,1031.36
1184,"2025-10-19","Completed","Cash on Delivery","Poznan",184,"Customer_184","Surname_184",3523,494,"Product_142","Audio",2,454.00,304.18,0.00,908.00,908.00,299.64
1184,"2025-10-19","Completed","Cash on Delivery","Poznan",184,"Customer_184","Surname_184",3524,481,"Product_129","Laptops",1,4873.00,3606.02,5.00,4873.00,4629.35,1023.33
1185,"2025-10-27","Completed","Card","Gdansk",185,"Customer_185","Surname_185",3525,465,"Product_113","Laptops",1,4281.00,3339.18,20.00,4281.00,3424.80,85.62
1186,"2025-11-04","Completed","BLIK","Szczecin",186,"Customer_186","Surname_186",3526,394,"Product_42","Smartphones",3,1654.00,1108.18,20.00,4962.00,3969.60,645.06
